D,H,Beta,J,CT,CP,CQ,RPS
8,4,0.5,0.117539712,0.109744952,0.070672684,0.011253576,141.5879883
8,4,0.5,0.117710829,0.116807517,0.071614592,0.011403661,141.3821615
8,4,0.5,0.117553441,0.10689591,0.070509719,0.011227518,141.5714518
8,4,0.5,0.117570675,0.111687834,0.070802674,0.011274794,141.5506999
8,4,0.5,0.117657435,0.110366831,0.071028473,0.011311109,141.4463216
8,4,0.5,0.11761874,0.112264137,0.070679745,0.011254943,141.4928548
8,4,0.5,0.117657218,0.113324599,0.07084504,0.011281505,141.446582
8,4,0.5,0.117590957,0.110780587,0.071378041,0.011366211,141.5262858
8,4,0.5,0.117736947,0.112276671,0.07104978,0.011313311,141.3507975
8,4,0.5,0.117485474,0.111528359,0.070685612,0.011255992,141.6533529
8,4,0.5,0.117513073,0.110665038,0.070580806,0.011239076,141.6200846
8,4,0.5,0.117639959,0.109009597,0.071014366,0.011308456,141.467334
8,4,0.5,0.11753474,0.111561936,0.070484216,0.011222888,141.5939779
8,4,0.5,0.117566052,0.107717722,0.070558874,0.011236159,141.5562663
8,4,0.5,0.117597949,0.113781088,0.070970029,0.011301557,141.5178711
8,4,0.5,0.105515058,0.112126187,0.085458765,0.013393922,157.7235677
8,4,0.5,0.096605137,0.116569863,0.071239156,0.011343884,172.270459
8,4,0.5,0.096695746,0.119891918,0.071004427,0.011306386,172.1090332
8,4,0.5,0.096731898,0.119053393,0.071478339,0.011381475,172.0447103
8,4,0.5,0.09658186,0.118471262,0.070853261,0.01128215,172.3119792
8,4,0.5,0.096545336,0.122602905,0.070639365,0.011248004,172.3771647
8,4,0.5,0.0965955,0.117312037,0.070701175,0.01125787,172.2876465
8,4,0.5,0.096885387,0.122474065,0.071374088,0.011365553,171.7721517
8,4,0.5,0.09701652,0.122796885,0.07158299,0.011398902,171.539974
8,4,0.5,0.096992335,0.123798577,0.07125078,0.011345197,171.5827474
8,4,0.5,0.096645542,0.124869967,0.070824619,0.011277802,172.1984375
8,4,0.5,0.096516903,0.121567451,0.070355047,0.011203258,172.427946
8,4,0.5,0.096846331,0.123336114,0.071340483,0.011359184,171.8414225
8,4,0.5,0.096875391,0.126774852,0.071099655,0.011321209,171.7898763
8,4,0.5,0.096677717,0.123735573,0.071009589,0.01130726,172.1411296
8,4,0.5,0.096796512,0.123929566,0.071757478,0.011426977,171.9298665
8,4,0.5,0.09702824,0.1241909,0.071596223,0.011401176,171.5192546
8,4,0.5,0.096586293,0.120397805,0.070942283,0.011296996,172.304069
8,4,0.5,0.096832418,0.121047812,0.071163952,0.011332068,171.8661133
8,4,0.5,0.096834041,0.118729592,0.070947654,0.011296548,171.8632324
8,4,0.5,0.096953653,0.117138737,0.071080483,0.011318555,171.6512044
8,4,0.5,0.09719906,0.123771343,0.071283747,0.011350687,171.2178223
8,4,0.5,0.096540423,0.117407332,0.069804207,0.011114914,172.3859375
8,4,0.5,0.096494223,0.120454043,0.070716612,0.01126121,172.4684733
8,4,0.5,0.096617141,0.11847266,0.070273738,0.011190166,172.249056
8,4,0.5,0.096992814,0.121043104,0.071378461,0.011366839,171.581901
8,4,0.5,0.096521914,0.118833966,0.070285112,0.011191818,172.4189941
8,4,0.5,0.097094366,0.119813941,0.070937767,0.011296251,171.4024414
8,4,0.5,0.097034078,0.118225635,0.070765469,0.011268448,171.5089356
8,4,0.5,0.096964935,0.11947383,0.071020646,0.01130847,171.6312337
8,4,0.5,0.08994652,0.121427964,0.080524912,0.012693495,185.023405
8,4,0.5,0.083170027,0.121995498,0.071548478,0.011393225,200.0986654
8,4,0.5,0.083310931,0.122250535,0.071362924,0.011363421,199.7602376
8,4,0.5,0.083229731,0.121517391,0.070867988,0.011284938,199.955127
8,4,0.5,0.083317957,0.123585866,0.071187092,0.011335217,199.7433919
8,4,0.5,0.083187464,0.122216952,0.070732261,0.011263,200.056722
8,4,0.5,0.082985231,0.121640496,0.070301552,0.011194008,200.5442546
8,4,0.5,0.083248508,0.122336678,0.070763959,0.011267979,199.910026
8,4,0.5,0.083352229,0.122761426,0.070913898,0.011292173,199.661263
8,4,0.5,0.083319261,0.122974212,0.070698085,0.011258022,199.7402669
8,4,0.5,0.083521728,0.125463045,0.071724376,0.011421117,199.256071
8,4,0.5,0.083379471,0.121797512,0.070773302,0.011269035,199.5960287
8,4,0.5,0.083327056,0.120698599,0.070718633,0.011261369,199.721582
8,4,0.5,0.083384517,0.121266166,0.07086862,0.0112843,199.5839518
8,4,0.5,0.083443562,0.123115745,0.070866181,0.011284233,199.4427246
8,4,0.5,0.083514285,0.123270117,0.07100971,0.011307286,199.2738281
8,4,0.5,0.083509961,0.122680051,0.071079088,0.011318278,199.2841471
8,4,0.5,0.083519327,0.122040705,0.070973934,0.011302064,199.2618001
8,4,0.5,0.083405942,0.119619545,0.070637562,0.011248374,199.5326823
8,4,0.5,0.083526395,0.122108927,0.071065364,0.011316026,199.2449382
8,4,0.5,0.083525562,0.121895885,0.071074881,0.011317997,199.2469238
8,4,0.5,0.083390365,0.121588868,0.070481198,0.011223288,199.5699544
8,4,0.5,0.083431838,0.121135742,0.070550283,0.011233862,199.470752
8,4,0.5,0.083468268,0.121543798,0.070806717,0.011275505,199.3836914
8,4,0.5,0.083416169,0.12077953,0.070576929,0.011238405,199.5082194
8,4,0.5,0.083454677,0.121077812,0.070498496,0.011226029,199.4161621
8,4,0.5,0.083510097,0.122936518,0.07050769,0.011227654,199.2838216
8,4,0.5,0.083406037,0.119872297,0.070043612,0.011153288,199.5324544
8,4,0.5,0.083575981,0.121907451,0.070611491,0.011243474,199.1267253
8,4,0.5,0.08350829,0.122200051,0.070515651,0.011229007,199.2881348
8,4,0.5,0.078891966,0.120655415,0.077468179,0.01224634,210.9493815
8,4,0.5,0.07353364,0.123796332,0.070802712,0.011274243,226.3210612
8,4,0.5,0.073617108,0.125076715,0.070847419,0.011281224,226.0644531
8,4,0.5,0.073677538,0.125106577,0.071240897,0.011343951,225.8790365
8,4,0.5,0.073579025,0.124944676,0.070707543,0.011259099,226.1814616
8,4,0.5,0.073668005,0.125988062,0.070836049,0.011279514,225.9082682
8,4,0.5,0.07373802,0.125231464,0.070981121,0.011302491,225.6937663
8,4,0.5,0.073626968,0.125637295,0.07061921,0.01124509,226.0341797
8,4,0.5,0.073705915,0.125112949,0.070295123,0.011193279,225.7920736
8,4,0.5,0.073747906,0.126165395,0.07064508,0.011248977,225.6635091
8,4,0.5,0.073728444,0.124640266,0.070540205,0.011232265,225.7230794
8,4,0.5,0.073893623,0.125414214,0.070862665,0.011283858,225.2185059
8,4,0.5,0.073887781,0.123684537,0.070946459,0.01129717,225.2363119
8,4,0.5,0.073936299,0.126273364,0.070903734,0.011290338,225.0885091
8,4,0.5,0.073935278,0.125844066,0.070704986,0.011258447,225.0916178
8,4,0.5,0.073983403,0.126046656,0.071048358,0.011313343,224.9451986
8,4,0.5,0.073921883,0.123463806,0.070467841,0.011220987,225.1324056
8,4,0.5,0.073891909,0.125199676,0.070549252,0.011233862,225.2237305
8,4,0.5,0.074028708,0.126527583,0.070914409,0.011291861,224.8075358
8,4,0.5,0.074032701,0.127275841,0.0707145,0.011260158,224.7954102
8,4,0.5,0.07416191,0.126464138,0.071205404,0.011338429,224.4037598
8,4,0.5,0.074152729,0.126828322,0.070930759,0.011295015,224.431543
8,4,0.5,0.073958252,0.125409661,0.070370999,0.011205366,225.021696
8,4,0.5,0.074112762,0.125677103,0.070767501,0.01126859,224.5525716
8,4,0.5,0.074154568,0.127316671,0.071030153,0.0113105,224.4259766
8,4,0.5,0.074069281,0.123429006,0.070325458,0.011198333,224.6843913
8,4,0.5,0.07409214,0.125955375,0.070577342,0.011238407,224.6150716
8,4,0.5,0.074069448,0.126085537,0.070391314,0.011208465,224.6838867
8,4,0.5,0.074031286,0.124540493,0.07034439,0.011201302,224.799707
8,4,0.5,0.074330676,0.125953699,0.071202972,0.011337727,223.8942546
8,4,0.5,0.12263718,0.113899889,0.073521135,0.011708765,106.4582194
8,4,0.5,0.12159678,0.114563687,0.070529217,0.011230298,107.3690918
8,4,0.5,0.121395468,0.113296509,0.069589582,0.011082317,107.5471436
8,4,0.5,0.121346242,0.117968879,0.069519468,0.011068649,107.5907715
8,4,0.5,0.12134258,0.116056748,0.070427758,0.011215351,107.5940186
8,4,0.5,0.121399335,0.112851296,0.070074962,0.011159018,107.5437175
8,4,0.5,0.121342534,0.113287803,0.069864982,0.011123134,107.5940593
8,4,0.5,0.121261364,0.11479603,0.069821245,0.011119235,107.6660807
8,4,0.5,0.12149737,0.113751209,0.07099855,0.011305407,107.4569417
8,4,0.5,0.121460631,0.1090332,0.06987718,0.011126441,107.489445
8,4,0.5,0.121471796,0.111290457,0.069821939,0.011119103,107.4795654
8,4,0.5,0.121418143,0.116677877,0.070407729,0.011208128,107.5270589
8,4,0.5,0.121447262,0.113771208,0.069398551,0.011051403,107.5012777
8,4,0.5,0.121864265,0.116585357,0.071471457,0.011381591,107.1334229
8,4,0.5,0.121906399,0.120741246,0.07153777,0.011390696,107.0963949
8,4,0.5,0.121737742,0.109086536,0.071228898,0.011342809,107.2447673
8,4,0.5,0.12118942,0.116449568,0.06940529,0.011051225,107.7299968
8,4,0.5,0.121531563,0.113211228,0.07110576,0.011320347,107.426709
8,4,0.5,0.121748967,0.123728033,0.070990759,0.011303508,107.2348796
8,4,0.5,0.121384363,0.115026188,0.070611393,0.011245074,107.5569824
8,4,0.5,0.121456585,0.119309975,0.070538347,0.011232764,107.4930257
8,4,0.5,0.121209902,0.111746331,0.069836855,0.011121376,107.711792
8,4,0.5,0.121636359,0.124623754,0.07058746,0.011240678,107.3341553
8,4,0.5,0.121638858,0.111277121,0.070332348,0.011199822,107.3319499
8,4,0.5,0.121666514,0.112854173,0.070167133,0.01117463,107.3075521
8,4,0.5,0.121407778,0.112842216,0.069940383,0.011137137,107.5362386
8,4,0.5,0.121547667,0.116034524,0.069409522,0.011052528,107.4124756
8,4,0.5,0.121483082,0.118804055,0.070236981,0.011182784,107.4695801
8,4,0.5,0.121620931,0.120372902,0.070663499,0.011252755,107.3477702
8,4,0.5,0.110121828,0.124052465,0.097035899,0.014986419,118.5572022
8,4,0.5,0.094992219,0.124029707,0.071643437,0.01140769,137.4400553
8,4,0.5,0.094889411,0.124042509,0.070265,0.011188583,137.5889649
8,4,0.5,0.09496262,0.126844813,0.070964537,0.011300226,137.4828939
8,4,0.5,0.095025686,0.125974198,0.070833445,0.011278789,137.3916504
8,4,0.5,0.094942433,0.130933997,0.07045878,0.01121891,137.5121257
8,4,0.5,0.094853123,0.125130059,0.070841825,0.011280276,137.6416016
8,4,0.5,0.094918605,0.127423425,0.070665668,0.011252512,137.5466471
8,4,0.5,0.094831447,0.124381451,0.071114672,0.011323855,137.6730632
8,4,0.5,0.095029998,0.124410091,0.071009789,0.011306529,137.3854167
8,4,0.5,0.094876347,0.124077812,0.070665174,0.011252948,137.6079102
8,4,0.5,0.094866316,0.125147507,0.070244164,0.011185376,137.6224609
8,4,0.5,0.094928692,0.121934589,0.070696576,0.011258019,137.5320313
8,4,0.5,0.094905791,0.124147638,0.070667777,0.011253334,137.5652181
8,4,0.5,0.094993546,0.123253344,0.071106437,0.011322307,137.4381348
8,4,0.5,0.094905723,0.122078131,0.070023144,0.011150592,137.5653158
8,4,0.5,0.094856096,0.124192464,0.070320544,0.011197022,137.6372884
8,4,0.5,0.094898672,0.119040959,0.070549764,0.011234341,137.5755371
8,4,0.5,0.094847504,0.118841722,0.069792051,0.011113038,137.6497559
8,4,0.5,0.094830853,0.124749143,0.070044792,0.011153394,137.6739258
8,4,0.5,0.094891701,0.122095904,0.070573583,0.011237794,137.5856445
8,4,0.5,0.094938051,0.124088985,0.070883733,0.011287651,137.5184733
8,4,0.5,0.094876908,0.120647371,0.070059589,0.011155768,137.6070964
8,4,0.5,0.094901816,0.119563344,0.070517653,0.011229358,137.5709798
8,4,0.5,0.094761227,0.120273419,0.070295425,0.011193257,137.7750814
8,4,0.5,0.094941231,0.120430224,0.070663639,0.011252021,137.5138672
8,4,0.5,0.09492913,0.117725974,0.070167184,0.011173783,137.5313965
8,4,0.5,0.095004156,0.120161359,0.070995024,0.011305247,137.4227865
8,4,0.5,0.095009793,0.119664678,0.070889859,0.011288494,137.4146322
8,4,0.5,0.094950469,0.116700159,0.069834188,0.011120852,137.5004883
8,4,0.5,0.088466557,0.119143004,0.086833751,0.013549498,147.5782064
8,4,0.5,0.077750361,0.122600786,0.070268531,0.01118928,167.9186524
8,4,0.5,0.077734568,0.12292532,0.070144469,0.011169448,167.9527669
8,4,0.5,0.077796827,0.123852992,0.070686325,0.011255621,167.8183594
8,4,0.5,0.077919251,0.125590123,0.071117324,0.011324311,167.5546875
8,4,0.5,0.077857885,0.121949193,0.070420103,0.011213127,167.6867513
8,4,0.5,0.077771015,0.122155574,0.070396466,0.01120944,167.874056
8,4,0.5,0.077870878,0.123516221,0.070723771,0.011261634,167.6587728
8,4,0.5,0.077721094,0.119081898,0.06943299,0.011056182,167.9818848
8,4,0.5,0.077845833,0.12080142,0.070164114,0.011172124,167.7127116
8,4,0.5,0.078003669,0.125293816,0.071225649,0.011341207,167.3733561
8,4,0.5,0.077768384,0.122923795,0.069559201,0.011076079,167.8797363
8,4,0.5,0.077847941,0.123537159,0.06942719,0.011055355,167.7081706
8,4,0.5,0.077847352,0.122917546,0.069780955,0.011111737,167.7094401
8,4,0.5,0.077994529,0.124548825,0.07020916,0.011179946,167.3929688
8,4,0.5,0.077975499,0.125179209,0.07062809,0.011246189,167.4338216
8,4,0.5,0.077966942,0.122835326,0.070554645,0.011234813,167.4521973
8,4,0.5,0.078025301,0.122241176,0.07052533,0.011229925,167.3269531
8,4,0.5,0.077950145,0.123654116,0.070311715,0.011196205,167.4882813
8,4,0.5,0.077955645,0.124278301,0.070901557,0.011289862,167.4764649
8,4,0.5,0.077989358,0.124314915,0.070579471,0.011238584,167.404069
8,4,0.5,0.077979085,0.124255859,0.0705816,0.011238985,167.4261231
8,4,0.5,0.077895477,0.122196736,0.069793702,0.011113653,167.6058268
8,4,0.5,0.077929766,0.126281564,0.069452384,0.011059129,167.5320801
8,4,0.5,0.077844587,0.120672141,0.069704049,0.01109922,167.7153971
8,4,0.5,0.077926147,0.12391853,0.069787411,0.011112584,167.53986
8,4,0.5,0.077931129,0.124678801,0.069775798,0.011110647,167.5291504
8,4,0.5,0.077988486,0.124856863,0.070351867,0.011202261,167.4059408
8,4,0.5,0.077954584,0.122036609,0.069716876,0.011101038,167.4787435
8,4,0.5,0.077951228,0.122754671,0.070255603,0.011187276,167.4859538
8,4,0.5,0.074356323,0.125146592,0.080553322,0.012680241,175.5833984
8,4,0.5,0.067067069,0.125682889,0.071286343,0.011350988,194.666862
8,4,0.5,0.067091178,0.123534322,0.07129348,0.011352492,194.5969076
8,4,0.5,0.067090348,0.124991318,0.070835011,0.011279844,194.5993164
8,4,0.5,0.067129931,0.124863037,0.071156062,0.011330599,194.4845703
8,4,0.5,0.067206186,0.125194914,0.07075796,0.011267691,194.2638997
8,4,0.5,0.06713192,0.124410304,0.070831856,0.011279685,194.4788086
8,4,0.5,0.067168178,0.125002372,0.070927767,0.01129499,194.3738281
8,4,0.5,0.067107427,0.129205536,0.070887234,0.011287953,194.5497884
8,4,0.5,0.067139101,0.126917939,0.070845635,0.011281537,194.4580078
8,4,0.5,0.067195715,0.127078194,0.070952668,0.011297824,194.2941732
8,4,0.5,0.067212904,0.125965402,0.071261255,0.011348384,194.2444824
8,4,0.5,0.067073552,0.123542937,0.070810954,0.011276,194.6480469
8,4,0.5,0.067267025,0.125397369,0.071051376,0.011313684,194.0881999
8,4,0.5,0.067200764,0.124439109,0.071217279,0.011340039,194.2795736
8,4,0.5,0.067212307,0.122542191,0.070692676,0.011257128,194.2462077
8,4,0.5,0.067280064,0.12481168,0.071259235,0.011346231,194.0505859
8,4,0.5,0.067406493,0.127291946,0.071316433,0.011357004,193.6866211
8,4,0.5,0.067320708,0.126835895,0.070986569,0.011303744,193.933431
8,4,0.5,0.067326691,0.125873625,0.071009498,0.011307633,193.9161947
8,4,0.5,0.067137696,0.125867372,0.070256409,0.011187534,194.4620768
8,4,0.5,0.067247885,0.121395834,0.070337833,0.011200155,194.1434408
8,4,0.5,0.067261339,0.125759661,0.070785313,0.011271557,194.1046061
8,4,0.5,0.067337243,0.127792624,0.071545208,0.011392353,193.8858073
8,4,0.5,0.067357933,0.124584887,0.070686788,0.011255847,193.8262533
8,4,0.5,0.067345294,0.121957619,0.070980044,0.011302534,193.8626302
8,4,0.5,0.067277079,0.123887335,0.0706251,0.01124611,194.059196
8,4,0.5,0.067328421,0.124872985,0.070733963,0.011263532,193.9112142
8,4,0.5,0.06744577,0.127405859,0.071242333,0.011344523,193.5738281
8,4,0.5,0.067432003,0.128061075,0.071260232,0.011349133,193.6133464
8,4,0.5,0.065029326,0.124365675,0.07770349,0.012280233,200.7668945
8,4,0.5,0.059395895,0.127696402,0.071609992,0.011402889,219.808724
8,4,0.5,0.059365827,0.127973014,0.071145661,0.011328839,219.9200521
8,4,0.5,0.059483483,0.128787426,0.07157486,0.011397756,219.4850586
8,4,0.5,0.059444119,0.128642052,0.071569816,0.011396549,219.6304037
8,4,0.5,0.059441965,0.127909665,0.071416878,0.011371837,219.6383626
8,4,0.5,0.059541868,0.128023048,0.071687865,0.01141524,219.2698405
8,4,0.5,0.059554365,0.126655296,0.071913465,0.011450873,219.2238281
8,4,0.5,0.059574919,0.127336121,0.071417898,0.011371983,219.1481934
8,4,0.5,0.059524084,0.125834274,0.071379813,0.011366298,219.3353516
8,4,0.5,0.059623221,0.127115568,0.071694312,0.011416379,218.9706543
8,4,0.5,0.059687889,0.128984275,0.071836854,0.011438941,218.7334147
8,4,0.5,0.059658266,0.128093418,0.071409235,0.011370712,218.8420247
8,4,0.5,0.059691243,0.127889739,0.071786676,0.011430769,218.7211263
8,4,0.5,0.059684905,0.12982523,0.071574854,0.011396923,218.7443522
8,4,0.5,0.059776431,0.127306591,0.071697456,0.011416739,218.4094238
8,4,0.5,0.059724162,0.129496333,0.071831521,0.011438499,218.6005697
8,4,0.5,0.05980511,0.12846043,0.072074363,0.011476597,218.3046875
8,4,0.5,0.059843851,0.127670311,0.071812552,0.011434535,218.1633626
8,4,0.5,0.059813101,0.129018665,0.071737306,0.011423727,218.2755208
8,4,0.5,0.059693628,0.126742531,0.071177812,0.011334639,218.7123861
8,4,0.5,0.0597338,0.12643373,0.071194269,0.011336878,218.5652995
8,4,0.5,0.059796193,0.127665493,0.071749937,0.01142508,218.3372396
8,4,0.5,0.059824584,0.128485124,0.071436619,0.011375817,218.2336263
8,4,0.5,0.059864606,0.12832783,0.071525941,0.011389061,218.0877279
8,4,0.5,0.059923401,0.129289318,0.071825162,0.011437157,217.8737468
8,4,0.5,0.059734338,0.125980546,0.071078093,0.011318042,218.5633301
8,4,0.5,0.059785404,0.12660943,0.071357053,0.011362502,218.3766439
8,4,0.5,0.059862533,0.128169827,0.071561808,0.011395009,218.09528
8,4,0.5,0.059933479,0.127075729,0.071436893,0.011375854,217.8371094
8,4,0.5,0.07042563,0.137600711,0.102935162,0.003569439,185.3833008
